studentID,gender,age,course,feederSchoolType,civilStatus,familyMonthlyIncome,religion,barangay
21-02798,Female,20,BSIT,Private,Married,78286,Seventh-Day Adventist,Santa Lucia
21-02799,Male,24,BSED-FIL,Public,Single,46315,No Religion,Buting
21-02800,Female,18,BSED-ENG,Private,Married,34019,Baptist,Oranbo
21-02801,Female,31,BEED,Public,Living with Partner,60347,Islam,Maybunga
21-02802,Female,35,BSIT,Public,Separated,126886,The Church of Jesus Christ of Latter-Day Saints,Santolan
21-02803,Male,26,BSHM,Public,Widower,53255,LDS Mormon,Caniogan
21-02804,Male,28,BSA,Private,Single,45626,Born - Again Christian,Santo Tomas
21-02805,Male,30,ABPSYCH,Private,Single Parent,69618,Methodist,Santolan
21-02806,Female,32,BSIT,Public,Single,41852,Atheist,Pineda
21-02807,Female,24,BSED-MATH,Private,Living with Partner,58706,Undetermined,Mandaluyong City
21-02808,Male,24,BSN,Private,Widower,133602,The Church of Jesus Christ of Latter-Day Saints,Kapitolyo
21-02809,Male,16,BSBA,Public,Single,92016,Islam,Taytay
21-02810,Female,19,BEED,Private,Married,36253,Islam,Teresa
21-02811,Female,26,BSN,Public,Married,119899,Jehovah's Witness,Palatiw
21-02812,Female,21,BSED-FIL,Private,Single Parent,68651,Islam,Sagad
21-02813,Male,20,BEED,Public,Married,46344,Baptist,Ugong
21-02814,Male,18,BSHM,Private,Single,71334,Atheist,Palatiw
21-02815,Female,20,BEED,Public,Widower,19703,Atheist,Teresa
21-02816,Female,21,BSN,Public,Single,139703,Aglipay,Malinao
21-02817,Female,16,BEED,Private,Widower,82254,Roman Catholic,Catanduanes
21-02818,Male,28,BSECE,Public,Single Parent,76472,Roman Catholic,Ugong
21-02819,Female,21,BSCS,Public,Widower,127652,Agnostic,Mandaluyong City
21-02820,Female,18,BSECE,Private,Widower,80690,Methodist,Bagong Ilog
21-02821,Female,30,BSBA,Private,Married,76438,Agnostic,Kalawaan
21-02822,Female,16,BSED-FIL,Private,Living with Partner,69537,Jehovah's Witness,Malinao
21-02823,Female,34,BSED-MATH,Public,Widower,132035,Protestant/Pentecostal,Cavite
21-02824,Female,19,BSED-MATH,Private,Married,32089,Members Church of God International,Kapitolyo
21-02825,Male,26,BSN,Private,Living with Partner,26023,World Mission Society Church of God,Malinao
21-02826,Male,28,BSHM,Private,Widower,72391,Undetermined,Santa Cruz
21-02827,Male,18,BSBA,Private,Single,94557,Members Church of God International,Bambang
21-02828,Female,18,BSA,Public,Single,93106,Methodist,Maybunga
21-02829,Male,29,BSCS,Private,Married,90732,World Mission Society Church of God,Maybunga
21-02830,Male,25,BSHM,Public,Single Parent,96683,LDS Mormon,Bambang
21-02831,Male,30,BSBA,Private,Married,116156,Islam,Rosario
21-02832,Female,28,BEED,Private,Living with Partner,30668,No Religion,Mandaluyong City
21-02833,Male,35,BSN,Public,Single Parent,139968,No Religion,"Montalban, Rizal"
21-02834,Male,34,BSECE,Private,Separated,26920,Undetermined,Palatiw
21-02835,Male,30,BSED-FIL,Public,Married,66095,Members Church of God International,Pinagbuhatan
21-02836,Male,22,BSECE,Public,Widower,137228,Aglipay,Ugong
21-02837,Male,27,BSECE,Public,Separated,105225,Roman Catholic,Sumilang
21-02838,Male,32,BSHM,Private,Separated,48280,The Church of Jesus Christ of Latter-Day Saints,Kalawaan
21-02839,Female,22,BEED,Public,Widower,14826,Atheist,San Miguel
21-02840,Female,34,BSCS,Private,Living with Partner,19594,Methodist,Pineda
21-02841,Female,19,BSED-FIL,Public,Separated,96710,Seventh-Day Adventist,Cainta
21-02842,Female,34,BSECE,Public,Single,39630,Roman Catholic,Santa Cruz
21-02843,Female,28,BSED-ENG,Public,Married,21540,Iglesia Ni Cristo,"Montalban, Rizal"
21-02844,Male,29,BSHM,Private,Married,80709,Atheist,Santo Tomas
21-02845,Male,29,BSA,Public,Living with Partner,60589,Members Church of God International,Malinao
21-02846,Female,26,BSBA,Public,Single,83311,Members Church of God International,Bulacan
21-02847,Male,31,ABPSYCH,Private,Separated,128024,Roman Catholic,San Joaquin
21-02848,Male,34,BSN,Public,Separated,100979,Baptist,Santa Cruz
21-02849,Female,26,BSED-MATH,Private,Widower,28278,Jehovah's Witness,Taguig City
21-02850,Male,27,BSED-ENG,Public,Single Parent,134707,Methodist,San Nicolas
21-02851,Male,18,BSHM,Private,Separated,16079,Members Church of God International,Pinagbuhatan
21-02852,Female,26,BSIT,Private,Living with Partner,99479,Undetermined,San Nicolas
21-02853,Male,35,BSECE,Public,Separated,67097,Atheist,Pateros
21-02854,Male,24,BSA,Private,Separated,28062,Jehovah's Witness,San Joaquin
21-02855,Male,33,BSHM,Private,Married,136197,Protestant/Pentecostal,Sumilang
21-02856,Male,23,BSED-FIL,Private,Single,137564,Methodist,Catanduanes
21-02857,Female,28,ABPSYCH,Public,Living with Partner,38237,Methodist,Cavite
21-02858,Female,18,ABPSYCH,Public,Single,80869,Atheist,San Jose
21-02859,Female,23,BSBA,Private,Living with Partner,87544,Protestant/Pentecostal,Pateros
21-02860,Female,35,BSN,Public,Separated,81443,LDS Mormon,Kalawaan
21-02861,Male,26,BSA,Public,Separated,132138,Undetermined,Cainta
21-02862,Female,31,BSED-ENG,Private,Widower,79833,Islam,Taytay
21-02863,Male,35,BSECE,Private,Living with Partner,91527,Aglipay,San Miguel
21-02864,Male,22,BSCS,Public,Single,92421,Jehovah's Witness,Mandaluyong City
21-02865,Female,31,BSIT,Private,Separated,54962,Undetermined,Rosario
21-02866,Female,34,BEED,Private,Widower,124146,World Mission Society Church of God,Kapitolyo
21-02867,Male,19,BEED,Private,Married,120645,No Religion,Catanduanes
21-02868,Female,32,BEED,Public,Married,38382,Islam,San Jose
21-02869,Female,23,BSCS,Public,Married,54731,Atheist,San Joaquin
21-02870,Male,31,BSN,Public,Single,43792,No Religion,Oranbo
21-02871,Female,31,BSHM,Public,Married,112687,Aglipay,Pateros
21-02872,Female,30,BEED,Public,Single,56882,World Mission Society Church of God,Santolan
21-02873,Female,29,BEED,Public,Single Parent,37386,Protestant/Pentecostal,Santa Rosa
21-02874,Male,22,BEED,Private,Separated,51126,Aglipay,San Joaquin
21-02875,Female,30,BSED-FIL,Public,Married,85500,Roman Catholic,Ugong
21-02876,Female,20,BSIT,Private,Living with Partner,11235,Undetermined,San Joaquin
21-02877,Female,17,BSED-MATH,Private,Widower,89191,Iglesia Ni Cristo,Kapitolyo
21-02878,Male,32,BEED,Private,Single,9436,No Religion,Santa Lucia
21-02879,Female,16,BSED-ENG,Private,Separated,95301,Members Church of God International,Sagad
21-02880,Male,29,BSN,Public,Living with Partner,94945,Atheist,San Antonio
21-02881,Male,19,ABPSYCH,Private,Single Parent,40139,Agnostic,Bulacan
21-02882,Male,19,BSN,Private,Widower,66870,World Mission Society Church of God,Cavite
21-02883,Female,28,BSCS,Private,Living with Partner,67877,Members Church of God International,Antipolo
21-02884,Female,30,ABPSYCH,Private,Married,90207,Methodist,Santa Lucia
21-02885,Female,28,BSCS,Private,Separated,44435,Baptist,Taguig City
21-02886,Female,27,BSCS,Private,Living with Partner,65187,Seventh-Day Adventist,Sumilang
21-02887,Female,28,BSBA,Public,Widower,28511,Baptist,Antipolo
21-02888,Female,34,BSECE,Public,Widower,99150,Protestant/Pentecostal,Catanduanes
21-02889,Male,18,BSECE,Public,Living with Partner,74618,Members Church of God International,Malinao
21-02890,Male,19,BSIT,Private,Single Parent,48342,No Religion,San Nicolas
21-02891,Male,19,BSCS,Public,Single Parent,71049,Protestant/Pentecostal,Teresa
21-02892,Male,33,BSED-MATH,Private,Separated,80206,Baptist,Sumilang
21-02893,Female,25,BSBA,Public,Married,68823,Roman Catholic,Pineda
21-02894,Male,20,BSN,Public,Married,54705,Iglesia Ni Cristo,Teresa
21-02895,Male,17,BSIT,Private,Separated,110534,The Church of Jesus Christ of Latter-Day Saints,Kapasigan
21-02896,Female,26,BSHM,Private,Single Parent,42455,Born - Again Christian,Caniogan
21-02897,Female,21,BSED-MATH,Public,Married,94299,Islam,Kapitolyo
21-02898,Female,26,BSED-FIL,Private,Widower,37121,No Religion,Pinagbuhatan
21-02899,Female,22,BEED,Private,Widower,56738,Baptist,Oranbo
21-02900,Male,18,BSA,Public,Single Parent,41580,Seventh-Day Adventist,Sumilang
21-02901,Male,34,BSED-FIL,Private,Married,87199,Iglesia Ni Cristo,Bagong Katipunan
21-02902,Female,27,BSIT,Public,Single,129557,Born - Again Christian,Rosario
21-02903,Male,31,BSCS,Private,Single,20653,LDS Mormon,Sagad
21-02904,Female,30,BSED-MATH,Private,Married,51885,Aglipay,Rosario
21-02905,Female,16,BSA,Public,Living with Partner,92571,Baptist,Malinao
21-02906,Female,21,BSIT,Public,Widower,63483,Methodist,Taytay
21-02907,Male,31,BSED-MATH,Public,Separated,108731,LDS Mormon,Bulacan
21-02908,Female,34,BSBA,Public,Separated,80495,Aglipay,Binangonan
21-02909,Female,19,BSED-MATH,Public,Living with Partner,8698,Agnostic,Taguig City
21-02910,Male,29,BSA,Public,Widower,107935,Aglipay,Rosario
21-02911,Male,32,BSA,Public,Widower,114912,Born - Again Christian,Pateros
21-02912,Male,23,ABPSYCH,Private,Single Parent,127902,The Church of Jesus Christ of Latter-Day Saints,Oranbo
21-02913,Female,21,BSED-MATH,Private,Widower,13276,Aglipay,Bulacan
21-02914,Female,31,BSED-ENG,Private,Married,106378,Born - Again Christian,Pineda
21-02915,Female,23,BSED-MATH,Private,Married,36066,No Religion,Cavite
21-02916,Male,21,BSCS,Public,Living with Partner,128224,Iglesia Ni Cristo,Santa Rosa
21-02917,Female,22,BSA,Private,Widower,62264,Atheist,Caniogan
21-02918,Female,34,BSA,Private,Living with Partner,85802,Undetermined,San Joaquin
21-02919,Female,26,BSBA,Private,Living with Partner,37997,Iglesia Ni Cristo,Maybunga
21-02920,Male,30,ABPSYCH,Private,Widower,42095,Born - Again Christian,Sagad
21-02921,Female,26,ABPSYCH,Public,Married,116293,Roman Catholic,"Montalban, Rizal"
21-02922,Male,29,BSIT,Private,Separated,95695,Protestant/Pentecostal,San Nicolas
21-02923,Female,27,BSECE,Private,Married,92487,Members Church of God International,Pineda
21-02924,Male,26,BEED,Public,Separated,95245,Atheist,Santo Tomas
21-02925,Female,32,BSIT,Private,Single Parent,74167,Members Church of God International,Oranbo
21-02926,Female,26,BSA,Private,Separated,37815,Methodist,Pineda
21-02927,Male,28,BSED-ENG,Private,Married,25991,Baptist,Malinao
21-02928,Female,34,BSED-FIL,Public,Married,61742,The Church of Jesus Christ of Latter-Day Saints,Dela Paz
21-02929,Male,21,BSA,Public,Married,40899,The Church of Jesus Christ of Latter-Day Saints,Catanduanes
21-02930,Male,34,ABPSYCH,Public,Living with Partner,33060,Agnostic,Taguig City
21-02931,Female,20,BSCS,Public,Separated,42556,Protestant/Pentecostal,Santa Cruz
21-02932,Female,26,BEED,Public,Single Parent,79594,Protestant/Pentecostal,Kapasigan
21-02933,Female,24,BSHM,Public,Living with Partner,80819,Undetermined,Malinao
21-02934,Male,16,ABPSYCH,Private,Widower,97895,Undetermined,Bulacan
21-02935,Female,29,BSBA,Private,Single Parent,11878,Born - Again Christian,Binangonan
21-02936,Female,24,BSED-ENG,Private,Married,73116,Members Church of God International,Sagad
21-02937,Female,16,BSED-FIL,Private,Widower,75769,Born - Again Christian,Santo Tomas
21-02938,Male,31,BSED-MATH,Public,Married,22082,Undetermined,Maybunga
21-02939,Male,18,BSED-ENG,Private,Married,139344,Jehovah's Witness,Maybunga
21-02940,Female,17,BSN,Public,Single,109200,Aglipay,San Miguel
21-02941,Female,28,BSCS,Public,Single Parent,67317,Jehovah's Witness,Kapasigan
21-02942,Female,20,BSCS,Private,Single,59361,Islam,Santolan
21-02943,Male,18,BSA,Public,Single,22985,Undetermined,Sumilang
21-02944,Female,24,BSN,Private,Single Parent,41926,World Mission Society Church of God,Bagong Katipunan
21-02945,Female,29,BSIT,Public,Living with Partner,37245,Aglipay,Antipolo
21-02946,Female,20,BSED-MATH,Private,Living with Partner,139004,Baptist,Santolan
21-02947,Male,32,BSBA,Private,Widower,91490,Agnostic,Kapasigan
21-02948,Female,24,ABPSYCH,Private,Single,18117,Born - Again Christian,Mandaluyong City
21-02949,Female,18,BSED-FIL,Public,Separated,14627,Members Church of God International,Bambang
21-02950,Female,21,BSBA,Private,Single,122964,Undetermined,"Montalban, Rizal"
21-02951,Male,34,BSECE,Private,Widower,47294,Aglipay,San Nicolas
21-02952,Male,35,BSIT,Private,Single,39255,Protestant/Pentecostal,Antipolo
21-02953,Male,24,BEED,Private,Living with Partner,74939,LDS Mormon,Bagong Ilog
21-02954,Female,23,BSN,Public,Single,34312,Seventh-Day Adventist,Pateros
21-02955,Male,29,ABPSYCH,Private,Single Parent,111509,Aglipay,Maybunga
21-02956,Female,16,ABPSYCH,Private,Married,45261,Atheist,Teresa
21-02957,Female,28,BSED-MATH,Public,Single,77311,Aglipay,Kapitolyo
21-02958,Male,30,BSED-FIL,Private,Single Parent,120806,Roman Catholic,Oranbo
21-02959,Female,34,BSIT,Public,Married,135059,Born - Again Christian,San Jose
21-02960,Female,29,BSCS,Public,Living with Partner,11430,Protestant/Pentecostal,Quezon City
21-02961,Male,32,BSCS,Private,Widower,137843,Agnostic,Catanduanes
21-02962,Male,29,ABPSYCH,Private,Single Parent,138790,Born - Again Christian,Mandaluyong City
21-02963,Female,31,BSIT,Public,Single,66228,Jehovah's Witness,Cainta
21-02964,Male,27,BSIT,Private,Married,115245,The Church of Jesus Christ of Latter-Day Saints,Bagong Ilog
21-02965,Male,25,BSCS,Public,Married,117052,Undetermined,Santa Rosa
21-02966,Male,18,BSECE,Public,Married,79235,No Religion,Ugong
21-02967,Female,26,BSBA,Public,Living with Partner,121852,No Religion,Maybunga
21-02968,Female,26,BSECE,Public,Single,92782,The Church of Jesus Christ of Latter-Day Saints,Santolan
21-02969,Female,35,BSBA,Public,Separated,11709,No Religion,Bambang
21-02970,Female,30,BSED-FIL,Public,Widower,77946,Jehovah's Witness,Palatiw
21-02971,Male,19,BSA,Private,Widower,30574,Roman Catholic,Santa Rosa
21-02972,Male,26,ABPSYCH,Private,Widower,114662,Seventh-Day Adventist,Ugong
21-02973,Male,23,BSED-ENG,Private,Single Parent,89074,Iglesia Ni Cristo,Catanduanes
21-02974,Male,22,BSBA,Public,Single Parent,113351,Seventh-Day Adventist,San Antonio
21-02975,Female,28,BSED-FIL,Public,Single Parent,44784,Baptist,Taytay
21-02976,Male,33,BEED,Private,Married,40700,Members Church of God International,Marikina City
21-02977,Male,33,ABPSYCH,Public,Single,49686,World Mission Society Church of God,Pinagbuhatan
21-02978,Female,33,BSED-ENG,Private,Single Parent,92911,No Religion,Kapasigan
21-02979,Female,28,BSHM,Public,Separated,45354,Aglipay,Pateros
21-02980,Male,17,BSA,Public,Widower,16997,Baptist,Bagong Ilog
21-02981,Male,21,BSED-FIL,Public,Single,60726,Iglesia Ni Cristo,Santo Tomas
21-02982,Female,25,BSHM,Private,Single,104320,Members Church of God International,Sagad
21-02983,Female,17,BSN,Public,Separated,80367,LDS Mormon,San Joaquin
21-02984,Female,30,BSED-MATH,Private,Single,105719,Jehovah's Witness,Maybunga
21-02985,Male,26,BSA,Public,Married,31083,Seventh-Day Adventist,Dela Paz
21-02986,Female,20,BSECE,Public,Separated,78575,Atheist,Buting
21-02987,Male,25,BSED-FIL,Public,Married,70732,Islam,Catanduanes
21-02988,Male,18,BSED-FIL,Private,Single,72244,Jehovah's Witness,Santa Cruz
21-02989,Male,31,BEED,Public,Single Parent,123497,Islam,"Montalban, Rizal"
21-02990,Female,19,BSHM,Public,Single,9273,Methodist,Santa Cruz
21-02991,Female,30,BSN,Private,Married,63078,LDS Mormon,San Jose
21-02992,Female,26,BSBA,Public,Single Parent,81548,Agnostic,San Nicolas
21-02993,Female,34,BSECE,Public,Separated,138445,Protestant/Pentecostal,San Jose
21-02994,Male,16,BSECE,Private,Widower,87864,Seventh-Day Adventist,San Joaquin
21-02995,Female,33,BSCS,Public,Single,19450,Aglipay,Mandaluyong City
21-02996,Female,18,ABPSYCH,Public,Married,105679,Born - Again Christian,Taytay
21-02997,Female,18,BSA,Private,Widower,43987,No Religion,Cavite
21-02998,Male,27,BSBA,Public,Single,129439,Agnostic,Manggahan
21-02999,Female,32,BSA,Public,Single Parent,121142,Members Church of God International,Santo Tomas
21-03000,Male,22,ABPSYCH,Private,Separated,111246,Iglesia Ni Cristo,Kapitolyo
21-03001,Female,23,BSN,Public,Married,88435,Atheist,San Nicolas
21-03002,Male,22,BSED-MATH,Private,Widower,124602,Islam,Santolan
21-03003,Male,25,BSA,Public,Single,111473,Born - Again Christian,Bulacan
21-03004,Female,35,BEED,Public,Living with Partner,72533,World Mission Society Church of God,Malinao
21-03005,Male,23,BSECE,Private,Single Parent,52687,Undetermined,Kapitolyo
21-03006,Male,30,BSED-ENG,Public,Living with Partner,63198,Protestant/Pentecostal,San Joaquin
21-03007,Male,20,BSED-ENG,Private,Single Parent,123103,Seventh-Day Adventist,Bagong Katipunan
21-03008,Male,31,BSIT,Private,Living with Partner,18619,Undetermined,San Joaquin
21-03009,Female,26,BSECE,Private,Widower,107663,Members Church of God International,Binangonan
21-03010,Male,30,BEED,Private,Separated,61428,LDS Mormon,Malinao
21-03011,Female,16,BSED-ENG,Public,Single,95257,World Mission Society Church of God,Catanduanes
21-03012,Female,16,BSED-ENG,Private,Single Parent,110104,LDS Mormon,Pinagbuhatan
21-03013,Male,29,BSED-MATH,Public,Separated,130897,The Church of Jesus Christ of Latter-Day Saints,Dela Paz
21-03014,Female,27,BSED-FIL,Public,Single Parent,51434,Roman Catholic,San Miguel
21-03015,Female,23,BSA,Private,Separated,41964,Aglipay,Sagad
21-03016,Female,20,BSED-ENG,Public,Single,9806,Atheist,Taguig City
21-03017,Male,31,BSED-MATH,Private,Married,23652,World Mission Society Church of God,Maybunga
21-03018,Female,20,BEED,Private,Single Parent,37817,Islam,Antipolo
21-03019,Female,21,ABPSYCH,Private,Single,32778,Baptist,Santa Cruz
21-03020,Female,25,BSN,Private,Widower,104550,Roman Catholic,Cavite
21-03021,Male,18,BSCS,Public,Single Parent,28464,Agnostic,Sagad
21-03022,Male,17,BSCS,Public,Married,119583,Atheist,Santa Cruz
21-03023,Male,34,BSN,Public,Single,38921,Members Church of God International,Kapitolyo
21-03024,Female,20,BSECE,Private,Living with Partner,73768,Baptist,Pinagbuhatan
21-03025,Female,24,BSCS,Private,Single,88777,The Church of Jesus Christ of Latter-Day Saints,Pinagbuhatan
21-03026,Female,17,BSED-FIL,Public,Single Parent,27606,Protestant/Pentecostal,Pinagbuhatan
21-03027,Female,28,BSHM,Private,Married,134926,Baptist,San Jose
21-03028,Female,29,BSBA,Private,Married,26913,Jehovah's Witness,San Nicolas
21-03029,Male,27,BSCS,Public,Single Parent,33237,Islam,San Miguel
21-03030,Female,27,BSCS,Public,Widower,50306,No Religion,Bagong Ilog
21-03031,Male,19,BSIT,Private,Separated,119327,Baptist,Maybunga
21-03032,Male,21,BEED,Public,Living with Partner,28727,LDS Mormon,Pineda
21-03033,Male,29,BSA,Private,Single,120487,LDS Mormon,Quezon City
21-03034,Male,17,BSECE,Private,Single,36009,Protestant/Pentecostal,Binangonan
21-03035,Male,25,BSED-MATH,Private,Single,50874,Atheist,Bambang
21-03036,Male,18,BSHM,Private,Married,84964,Agnostic,Binangonan
21-03037,Female,30,BSN,Private,Separated,27463,No Religion,Kapasigan
21-03038,Female,25,BSIT,Public,Separated,63522,Islam,Santa Lucia
21-03039,Female,22,BSED-ENG,Private,Single,29954,Jehovah's Witness,Bambang
21-03040,Male,23,BSIT,Public,Married,73491,Iglesia Ni Cristo,Sagad
21-03041,Male,24,BSN,Private,Widower,118055,Iglesia Ni Cristo,Teresa
21-03042,Male,31,BSIT,Public,Single,41547,The Church of Jesus Christ of Latter-Day Saints,San Antonio
21-03043,Female,23,ABPSYCH,Public,Separated,27923,Aglipay,Mandaluyong City
21-03044,Male,21,BSHM,Public,Widower,61319,LDS Mormon,Mandaluyong City
21-03045,Female,23,BSED-FIL,Private,Living with Partner,81973,Protestant/Pentecostal,Pineda
21-03046,Female,19,BSCS,Private,Single Parent,108845,Born - Again Christian,Pateros
21-03047,Male,20,ABPSYCH,Public,Living with Partner,120233,Jehovah's Witness,Santa Rosa
21-03048,Female,33,BSCS,Private,Single,106107,Islam,Cainta
21-03049,Female,21,BEED,Private,Single,21682,Aglipay,San Nicolas
21-03050,Female,22,BSIT,Private,Single,8440,Born - Again Christian,Bagong Ilog
21-03051,Female,24,BSN,Private,Married,129836,Jehovah's Witness,Oranbo
21-03052,Male,26,BSECE,Public,Living with Partner,72083,Seventh-Day Adventist,Pinagbuhatan
21-03053,Female,22,BSBA,Public,Separated,92383,The Church of Jesus Christ of Latter-Day Saints,Kapitolyo
21-03054,Male,32,BSED-FIL,Private,Widower,124840,World Mission Society Church of God,Catanduanes
21-03055,Male,23,BSED-ENG,Public,Widower,87435,The Church of Jesus Christ of Latter-Day Saints,Pinagbuhatan
21-03056,Male,26,BSBA,Public,Married,56675,Aglipay,Quezon City
21-03057,Female,16,BSIT,Private,Married,29016,Members Church of God International,Taguig City
21-03058,Female,24,BSED-FIL,Private,Married,113859,World Mission Society Church of God,Santa Rosa
21-03059,Male,25,BSED-MATH,Public,Living with Partner,44809,Aglipay,Oranbo
21-03060,Male,19,BEED,Public,Widower,135788,Roman Catholic,Antipolo
21-03061,Male,19,BSECE,Public,Married,35501,The Church of Jesus Christ of Latter-Day Saints,Buting
21-03062,Female,32,BSED-MATH,Public,Married,79620,Undetermined,Manggahan
21-03063,Female,21,BEED,Private,Married,91853,Born - Again Christian,Binangonan
21-03064,Female,25,BSED-FIL,Public,Single,44410,Undetermined,San Antonio
21-03065,Female,21,BSHM,Public,Living with Partner,47623,Seventh-Day Adventist,Malinao
21-03066,Female,16,BSECE,Private,Married,121363,Members Church of God International,Santa Lucia
21-03067,Female,19,BSN,Public,Separated,110376,Methodist,Buting
21-03068,Female,32,BSECE,Public,Widower,112180,Agnostic,Palatiw
21-03069,Male,21,BSED-ENG,Public,Married,79588,Members Church of God International,Sumilang
21-03070,Female,33,BSED-MATH,Public,Married,62784,Jehovah's Witness,Dela Paz
21-03071,Female,17,BSED-FIL,Public,Widower,116757,Iglesia Ni Cristo,Bagong Ilog
21-03072,Male,30,BSBA,Private,Single Parent,35378,Baptist,Malinao
21-03073,Male,24,BEED,Public,Separated,69752,The Church of Jesus Christ of Latter-Day Saints,Marikina City
21-03074,Male,29,BSED-FIL,Public,Living with Partner,38236,World Mission Society Church of God,Kapitolyo
21-03075,Female,18,BSED-ENG,Public,Single,55718,Jehovah's Witness,Pineda
21-03076,Male,27,BSA,Public,Single Parent,67105,Members Church of God International,Sumilang
21-03077,Male,35,BSECE,Private,Married,84129,Methodist,Bulacan
21-03078,Male,26,ABPSYCH,Public,Separated,70418,Born - Again Christian,Catanduanes
21-03079,Male,28,BSHM,Public,Widower,109248,Islam,Buting
21-03080,Female,24,BSBA,Private,Separated,101133,Methodist,San Antonio
21-03081,Male,27,ABPSYCH,Private,Widower,103743,Born - Again Christian,Cainta
21-03082,Male,20,BEED,Public,Living with Partner,117615,Atheist,Malinao
21-03083,Female,20,BSED-FIL,Private,Separated,81680,Atheist,Sagad
21-03084,Male,20,BSED-ENG,Private,Separated,51791,Seventh-Day Adventist,Pineda
21-03085,Female,24,BSCS,Private,Single Parent,86133,Born - Again Christian,Bambang
21-03086,Male,34,BSBA,Public,Single Parent,89252,Aglipay,Pinagbuhatan
21-03087,Female,30,BSCS,Private,Single,27906,Islam,Pinagbuhatan
21-03088,Male,30,BSN,Private,Widower,113023,Members Church of God International,Binangonan
21-03089,Female,25,BSBA,Private,Separated,101177,Methodist,Santolan
21-03090,Female,24,BSA,Public,Separated,33197,The Church of Jesus Christ of Latter-Day Saints,Antipolo
21-03091,Female,26,BSN,Public,Single,97964,Agnostic,San Miguel
21-03092,Male,17,BSED-ENG,Private,Single,101093,LDS Mormon,Bulacan
21-03093,Male,18,BSHM,Private,Widower,30849,Jehovah's Witness,Cavite
21-03094,Female,32,BEED,Private,Single,78336,Aglipay,Taguig City
21-03095,Female,28,BEED,Public,Married,71535,Protestant/Pentecostal,Bagong Katipunan
21-03096,Female,30,BSCS,Private,Widower,49744,World Mission Society Church of God,Ugong
21-03097,Female,29,BSIT,Public,Separated,106488,Undetermined,San Nicolas
21-03098,Female,35,BSED-FIL,Private,Married,43777,Islam,San Jose
21-03099,Female,26,BSED-FIL,Public,Widower,78410,Baptist,Binangonan
21-03100,Female,25,BSIT,Public,Living with Partner,83570,Iglesia Ni Cristo,Cainta
21-03101,Female,18,BSIT,Private,Widower,131281,Methodist,San Joaquin
21-03102,Male,26,BEED,Public,Single,49410,Baptist,Teresa
21-03103,Male,18,BSN,Private,Widower,53065,Atheist,Sagad
21-03104,Male,29,BSCS,Private,Widower,46196,Seventh-Day Adventist,Taguig City
21-03105,Male,29,BSED-FIL,Private,Widower,112849,The Church of Jesus Christ of Latter-Day Saints,Caniogan
21-03106,Female,26,ABPSYCH,Private,Married,78954,Islam,Quezon City
21-03107,Male,28,BSED-FIL,Public,Single,137186,Jehovah's Witness,Taguig City
21-03108,Male,17,BSN,Private,Married,122459,Aglipay,Santa Rosa
21-03109,Female,28,BSIT,Public,Widower,66229,Born - Again Christian,San Joaquin
21-03110,Male,29,BSED-ENG,Private,Widower,92555,Agnostic,Bagong Ilog
21-03111,Male,33,BSA,Private,Widower,127940,Born - Again Christian,Ugong
21-03112,Female,26,BSBA,Public,Single,130094,The Church of Jesus Christ of Latter-Day Saints,Kapitolyo
21-03113,Male,28,BSHM,Public,Married,8694,Members Church of God International,Bambang
21-03114,Female,25,BSCS,Private,Living with Partner,65444,Undetermined,Santa Rosa
21-03115,Male,27,BSED-MATH,Private,Single,55527,Protestant/Pentecostal,Marikina City
21-03116,Male,19,BSECE,Private,Single,58086,Baptist,Mandaluyong City
21-03117,Male,16,BSBA,Public,Single Parent,9216,Aglipay,Dela Paz
21-03118,Male,34,BSED-ENG,Private,Single Parent,56345,The Church of Jesus Christ of Latter-Day Saints,San Jose
21-03119,Male,31,BSED-MATH,Public,Single,136326,LDS Mormon,Kapitolyo
21-03120,Female,33,BSA,Private,Separated,45808,Iglesia Ni Cristo,Pinagbuhatan
21-03121,Male,27,BSBA,Public,Separated,133333,LDS Mormon,Kapitolyo
21-03122,Female,16,BSED-FIL,Public,Widower,103574,The Church of Jesus Christ of Latter-Day Saints,Santo Tomas
21-03123,Female,25,BSCS,Public,Separated,97574,Baptist,Bulacan
21-03124,Female,32,BSED-MATH,Private,Single,110068,Methodist,Pateros
21-03125,Male,20,BEED,Public,Single Parent,15971,Members Church of God International,Pineda
21-03126,Female,18,BSECE,Public,Separated,38974,Aglipay,Santa Lucia
21-03127,Female,33,BSCS,Private,Living with Partner,36675,Methodist,San Jose
21-03128,Male,21,BSED-MATH,Private,Living with Partner,110092,Undetermined,Santolan
21-03129,Female,35,BSHM,Private,Separated,107015,No Religion,Taguig City
21-03130,Female,34,BEED,Private,Widower,30726,Methodist,Binangonan
21-03131,Female,29,BSED-ENG,Private,Married,11935,Baptist,San Joaquin
21-03132,Female,20,BSED-MATH,Public,Single Parent,51822,Aglipay,Santa Lucia
21-03133,Female,24,BSED-FIL,Public,Separated,39143,The Church of Jesus Christ of Latter-Day Saints,San Nicolas
21-03134,Female,28,BSA,Public,Single,38818,Jehovah's Witness,Binangonan
21-03135,Male,20,BSBA,Private,Single,139000,Iglesia Ni Cristo,Santa Cruz
21-03136,Female,23,BSHM,Public,Widower,85227,LDS Mormon,San Miguel
21-03137,Male,30,ABPSYCH,Private,Single Parent,38113,Members Church of God International,Cavite
